CustomerID,Recency,MonetaryValue,Country,CohortDay,Frequency,R,F,M,Cluster
17002.0,85,1493.73,United Kingdom,2011-02-22,3,2,4,4,1
17004.0,46,1312.1399999999999,United Kingdom,2011-09-08,2,3,3,4,1
17006.0,4,781.78,United Kingdom,2011-09-25,4,5,4,3,0
17007.0,50,889.9300000000001,United Kingdom,2010-12-17,6,3,5,3,1
17010.0,18,195.36,United Kingdom,2011-11-21,1,4,2,1,0
17011.0,30,270.9,United Kingdom,2011-11-09,1,4,2,2,0
17014.0,8,583.4300000000001,United Kingdom,2011-10-04,3,5,4,3,0
17015.0,28,1838.6100000000001,United Kingdom,2011-06-07,3,4,4,4,1
17017.0,2,8694.26,United Kingdom,2010-12-02,20,5,5,5,3
17018.0,40,920.1,United Kingdom,2011-01-18,2,3,3,4,1
17019.0,11,1258.08,United Kingdom,2010-12-06,4,5,4,4,1
17022.0,31,71.0,United Kingdom,2011-11-08,1,4,2,1,2
17024.0,45,95.85,United Kingdom,2011-07-05,3,3,4,1,0
17025.0,60,357.77,United Kingdom,2010-12-01,3,3,4,2,1
17026.0,185,154.82999999999998,United Kingdom,2010-12-05,2,1,3,1,2
17027.0,78,877.5600000000001,United Kingdom,2011-01-26,6,2,5,3,1
17029.0,110,716.0,United Kingdom,2011-04-17,2,2,3,3,1
17030.0,63,146.87,United Kingdom,2011-10-07,1,3,2,1,2
17031.0,11,380.35,United Kingdom,2011-07-08,2,5,3,2,0
17033.0,86,1030.14,United Kingdom,2010-12-15,3,2,4,4,1
17034.0,16,745.52,United Kingdom,2011-02-25,3,4,4,3,0
17035.0,245,433.53000000000003,United Kingdom,2011-02-01,2,1,3,2,2
17037.0,87,1267.32,United Kingdom,2011-09-13,1,2,2,4,2
17038.0,30,112.4,United Kingdom,2011-11-09,1,4,2,1,2
17040.0,137,449.73,United Kingdom,2011-07-25,1,2,2,2,2
17041.0,26,1071.49,United Kingdom,2010-12-14,3,4,4,4,1
17042.0,2,1036.58,United Kingdom,2011-04-06,5,5,4,4,3
17043.0,32,1735.18,United Kingdom,2011-03-18,4,4,4,4,1
17044.0,25,948.48,United Kingdom,2011-11-14,1,4,2,4,0
17045.0,113,339.44,United Kingdom,2011-04-06,3,2,4,2,2
17046.0,157,642.02,United Kingdom,2011-07-05,1,2,2,3,2
17047.0,85,1100.9,United Kingdom,2011-05-18,3,2,4,4,1
17048.0,117,925.35,United Kingdom,2011-01-12,3,2,4,4,1
17049.0,2,5655.03,United Kingdom,2011-03-09,9,5,5,5,3
17050.0,96,3185.64,United Kingdom,2011-02-13,6,2,5,5,1
17051.0,194,240.89000000000001,United Kingdom,2011-05-29,1,1,2,2,2
17052.0,28,399.09,United Kingdom,2011-11-11,1,4,2,2,0
17053.0,130,498.48,United Kingdom,2011-08-01,1,2,2,3,2
17054.0,28,1356.33,United Kingdom,2011-04-08,5,4,4,4,1
17058.0,81,1179.89,United Kingdom,2011-04-14,3,2,4,4,1
17059.0,29,3080.39,United Kingdom,2010-12-05,5,4,4,5,1
17060.0,266,234.24,United Kingdom,2011-03-18,1,1,2,1,2
17061.0,73,5232.2300000000005,United Kingdom,2011-04-21,11,2,5,5,1
17062.0,313,533.33,United Kingdom,2010-12-05,4,1,4,3,1
17063.0,21,1461.14,United Kingdom,2011-02-23,7,4,5,4,1
17064.0,58,855.45,United Kingdom,2011-01-16,3,3,4,3,1
17068.0,12,4552.14,United Kingdom,2010-12-06,21,5,5,5,3
17069.0,28,2709.7000000000003,United Kingdom,2010-12-01,9,4,5,5,3
17070.0,114,304.24,United Kingdom,2011-08-17,1,2,2,2,2
17071.0,28,2429.03,United Kingdom,2011-02-03,9,4,5,5,3
17073.0,17,1446.09,United Kingdom,2011-08-22,4,4,4,4,1
17075.0,17,834.12,United Kingdom,2011-01-26,4,4,4,3,1
17076.0,36,841.0799999999999,United Kingdom,2010-12-10,3,3,4,3,1
17078.0,36,378.2,United Kingdom,2011-11-03,2,3,3,2,0
17079.0,78,118.80000000000001,United Kingdom,2011-09-22,1,2,2,1,2
17080.0,22,287.62,United Kingdom,2011-03-15,2,4,3,2,0
17081.0,25,288.91,United Kingdom,2011-10-24,2,4,3,2,0
17082.0,33,2003.85,United Kingdom,2011-01-25,2,3,3,5,1
17083.0,109,1405.78,United Kingdom,2011-02-09,3,2,4,4,1
17084.0,35,2747.9900000000002,United Kingdom,2011-11-04,2,3,3,5,1
17085.0,123,1562.4,United Kingdom,2010-12-12,5,2,4,4,1
17086.0,7,2050.08,United Kingdom,2011-10-07,6,5,5,5,3
17088.0,28,1991.01,United Kingdom,2011-03-31,4,4,4,5,1
17090.0,4,1974.65,United Kingdom,2010-12-20,7,5,5,5,3
17091.0,2,3827.76,United Kingdom,2010-12-07,8,5,5,5,3
17092.0,50,1774.03,United Kingdom,2011-03-07,4,3,4,4,1
17094.0,322,302.0,United Kingdom,2011-01-21,1,1,2,2,2
17095.0,22,1324.16,United Kingdom,2011-01-09,3,4,4,4,1
17096.0,15,1022.13,United Kingdom,2011-03-23,4,4,4,4,1
17100.0,18,971.74,United Kingdom,2011-11-21,1,4,2,4,0
17101.0,10,1621.73,United Kingdom,2011-06-14,4,5,4,4,1
17102.0,261,25.5,United Kingdom,2011-03-23,1,1,2,1,2
17105.0,159,665.78,United Kingdom,2011-02-06,2,2,3,3,2
17107.0,33,10797.48,United Kingdom,2011-03-06,6,3,5,5,3
17109.0,29,881.29,United Kingdom,2011-04-21,6,4,5,3,1
17110.0,165,163.29999999999998,United Kingdom,2011-06-27,1,2,2,1,2
17111.0,47,231.61,United Kingdom,2011-10-23,1,3,2,1,2
17114.0,5,801.12,United Kingdom,2011-01-09,8,5,5,3,3
17115.0,8,837.5,United Kingdom,2011-04-20,3,5,4,3,0
17117.0,288,116.19999999999999,United Kingdom,2011-02-24,1,1,2,1,2
17118.0,317,157.02,United Kingdom,2011-01-26,1,1,2,1,2
17119.0,3,606.91,United Kingdom,2011-10-11,2,5,3,3,0
17120.0,233,307.46,United Kingdom,2011-04-20,1,1,2,2,2
17122.0,119,138.32,United Kingdom,2011-08-12,1,2,2,1,2
17123.0,161,345.29999999999995,United Kingdom,2011-07-01,1,2,2,2,2
17124.0,185,294.24,United Kingdom,2011-06-07,1,1,2,2,2
17125.0,50,230.5,United Kingdom,2011-10-20,1,3,2,1,2
17126.0,152,989.45,United Kingdom,2010-12-12,5,2,4,4,1
17128.0,334,157.09,United Kingdom,2011-01-09,1,1,2,1,2
17131.0,5,2463.17,United Kingdom,2011-09-25,5,5,4,5,3
17133.0,15,4892.240000000001,United Kingdom,2011-03-18,7,4,5,5,3
17134.0,106,413.2,United Kingdom,2011-03-20,2,2,3,2,2
17135.0,16,1139.73,United Kingdom,2010-12-03,7,4,5,4,1
17138.0,275,380.5,United Kingdom,2011-03-09,1,1,2,2,2
17139.0,15,10650.77,United Kingdom,2011-02-24,12,4,5,5,3
17140.0,247,454.12,United Kingdom,2011-04-06,1,1,2,2,2
17142.0,239,579.0,United Kingdom,2011-04-14,1,1,2,3,2
17144.0,1,984.57,United Kingdom,2011-09-16,2,5,3,4,0
17146.0,105,749.78,United Kingdom,2010-12-16,3,2,4,3,1
17147.0,22,1714.59,United Kingdom,2011-02-01,4,4,4,4,1
17148.0,51,124.88,United Kingdom,2011-10-19,1,3,2,1,2
17152.0,194,1689.5,United Kingdom,2011-03-21,3,1,4,4,1
17153.0,24,213.78,United Kingdom,2011-11-15,1,4,2,1,0
17154.0,75,329.34,United Kingdom,2011-09-25,1,2,2,2,2
17155.0,17,251.70000000000002,United Kingdom,2011-06-15,2,4,3,2,0
17157.0,7,319.0,United Kingdom,2011-06-16,2,5,3,2,0
17158.0,32,1266.97,United Kingdom,2010-12-14,3,4,4,4,1
17159.0,21,1538.88,United Kingdom,2011-06-21,3,4,4,4,1
17160.0,31,3518.03,United Kingdom,2011-04-12,6,4,5,5,1
17162.0,28,1715.46,United Kingdom,2011-02-07,9,4,5,4,1
17163.0,21,293.1,United Kingdom,2011-09-22,2,4,3,2,0
17164.0,32,2467.35,United Kingdom,2011-03-11,7,4,5,5,1
17165.0,284,158.68,United Kingdom,2011-02-28,1,1,2,1,2
17166.0,38,206.34,United Kingdom,2011-05-20,2,3,3,1,0
17169.0,57,835.78,United Kingdom,2011-06-09,2,3,3,3,1
17171.0,289,224.91,United Kingdom,2011-02-23,1,1,2,1,2
17172.0,78,317.76,United Kingdom,2011-09-22,1,2,2,2,2
17173.0,5,3766.6,United Kingdom,2011-07-31,8,5,5,5,3
17174.0,217,59.9,United Kingdom,2011-05-06,1,1,2,1,2
17175.0,44,1443.69,United Kingdom,2011-02-16,4,3,4,4,1
17176.0,201,306.13,United Kingdom,2011-05-22,1,1,2,2,2
17179.0,178,711.79,United Kingdom,2010-12-13,3,2,4,3,1
17180.0,56,783.97,United Kingdom,2011-01-27,4,3,4,3,1
17181.0,57,239.92000000000002,United Kingdom,2010-12-01,2,3,3,2,2
17183.0,7,3347.31,United Kingdom,2011-08-26,6,5,5,5,3
17186.0,46,144.0,United Kingdom,2011-10-10,2,3,3,1,2
17187.0,226,203.95,United Kingdom,2011-04-27,1,1,2,1,2
17188.0,11,2474.23,United Kingdom,2010-12-12,7,5,5,5,3
17189.0,106,383.75,United Kingdom,2010-12-15,2,2,3,2,2
17190.0,58,444.74,United Kingdom,2011-05-16,2,3,3,2,2
17191.0,28,2093.68,United Kingdom,2010-12-06,7,4,5,5,1
17193.0,35,1699.3000000000002,United Kingdom,2011-06-16,7,3,5,4,1
17194.0,273,262.62,United Kingdom,2010-12-14,2,1,3,2,2
17197.0,29,1013.01,United Kingdom,2011-11-10,1,4,2,4,0
17198.0,23,692.22,United Kingdom,2010-12-03,3,4,4,3,1
17201.0,53,289.78,United Kingdom,2011-10-17,1,3,2,2,2
17203.0,35,3560.08,United Kingdom,2011-10-10,6,3,5,5,1
17204.0,175,1564.56,United Kingdom,2011-03-21,4,2,4,4,1
17205.0,53,384.08,United Kingdom,2011-10-17,1,3,2,2,2
17206.0,53,204.24,United Kingdom,2011-10-17,1,3,2,1,2
17211.0,26,2317.2200000000003,United Kingdom,2010-12-05,8,4,5,5,1
17212.0,253,226.85,United Kingdom,2011-03-31,1,1,2,1,2
17213.0,40,2781.23,United Kingdom,2010-12-08,7,3,5,5,1
17214.0,60,1059.1200000000001,United Kingdom,2010-12-15,6,3,5,4,1
17217.0,234,113.5,United Kingdom,2011-04-19,1,1,2,1,2
17218.0,4,1951.97,United Kingdom,2010-12-06,10,5,5,4,3
17219.0,31,114.23,United Kingdom,2011-11-08,1,4,2,1,2
17220.0,24,3187.55,United Kingdom,2010-12-10,14,4,5,5,3
17221.0,7,334.48,United Kingdom,2011-11-03,2,5,3,2,0
17222.0,65,328.65,United Kingdom,2011-10-05,1,3,2,2,2
17223.0,310,416.89,United Kingdom,2010-12-06,2,1,3,2,2
17226.0,308,393.49,United Kingdom,2011-02-04,1,1,2,2,2
17227.0,18,939.32,United Kingdom,2010-12-06,6,4,5,4,1
17228.0,15,1906.09,United Kingdom,2010-12-02,8,4,5,4,3
17229.0,96,318.76,United Kingdom,2011-07-20,2,2,3,2,2
17230.0,264,3638.41,United Kingdom,2010-12-15,8,1,5,5,1
17231.0,12,3124.72,United Kingdom,2010-12-13,10,5,5,5,3
17232.0,2,417.77,United Kingdom,2011-11-25,2,5,3,2,0
17233.0,35,190.88,United Kingdom,2011-11-04,1,3,2,1,2
17234.0,182,149.89000000000001,United Kingdom,2011-06-10,1,1,2,1,2
17235.0,25,550.06,United Kingdom,2010-12-02,2,4,3,3,0
17236.0,12,916.13,United Kingdom,2010-12-12,6,5,5,4,1
17237.0,11,314.69,United Kingdom,2011-11-17,2,5,3,2,0
17238.0,2,3719.1,United Kingdom,2010-12-03,17,5,5,5,3
17239.0,312,382.5,United Kingdom,2011-01-31,1,1,2,2,2
17242.0,108,1135.04,United Kingdom,2011-06-12,2,2,3,4,1
17243.0,1,8540.05,United Kingdom,2010-12-05,26,5,5,5,3
17244.0,53,954.9,United Kingdom,2011-10-17,1,3,2,4,2
17245.0,204,171.45,United Kingdom,2011-05-19,1,1,2,1,2
17247.0,15,280.09000000000003,United Kingdom,2011-11-24,1,4,2,2,0
17248.0,120,318.65,United Kingdom,2011-08-11,1,2,2,2,2
17250.0,3,381.97,United Kingdom,2011-03-23,2,5,3,2,0
17251.0,362,269.83,United Kingdom,2010-12-12,1,1,2,2,2
17252.0,116,348.91,United Kingdom,2011-06-06,2,2,3,2,2
17253.0,18,178.26,United Kingdom,2011-11-21,1,4,2,1,0
17254.0,4,271.19,United Kingdom,2011-11-24,2,5,3,2,0
17255.0,40,291.48,United Kingdom,2011-02-13,2,3,3,2,0
17256.0,107,240.0,United Kingdom,2011-01-31,2,2,3,2,2
17259.0,148,581.23,United Kingdom,2010-12-06,2,2,3,3,2
17262.0,52,1253.3600000000001,United Kingdom,2010-12-08,5,3,4,4,1
17263.0,208,63.440000000000005,United Kingdom,2011-05-15,1,1,2,1,2
17265.0,138,550.01,United Kingdom,2011-06-12,2,2,3,3,2
17266.0,2,296.58,United Kingdom,2011-07-15,3,5,4,2,0
17267.0,127,317.2,United Kingdom,2011-08-04,2,2,3,2,2
17268.0,107,763.64,United Kingdom,2011-04-08,4,2,4,3,1
17272.0,42,2148.63,United Kingdom,2011-03-22,4,3,4,5,1
17274.0,35,107.82,United Kingdom,2011-11-04,1,3,2,1,2
17277.0,227,1065.3500000000001,United Kingdom,2011-01-21,2,1,3,4,1
17278.0,241,246.04,United Kingdom,2011-04-12,1,1,2,2,2
17279.0,57,187.82999999999998,United Kingdom,2011-10-13,1,3,2,1,2
17282.0,130,1685.46,United Kingdom,2011-02-13,3,2,4,4,1
17284.0,60,1647.48,United Kingdom,2011-01-07,6,3,5,4,1
17286.0,21,151.37,United Kingdom,2011-11-18,1,4,2,1,0
17287.0,26,1049.06,United Kingdom,2010-12-02,7,4,5,4,1
17288.0,9,1417.63,United Kingdom,2010-12-16,7,5,5,4,3
17289.0,31,931.02,United Kingdom,2011-06-12,3,4,4,4,1
17290.0,3,513.01,United Kingdom,2011-11-23,2,5,3,3,0
17291.0,308,550.8000000000001,United Kingdom,2011-02-04,1,1,2,3,2
17293.0,8,1854.06,United Kingdom,2010-12-13,9,5,5,4,3
17295.0,28,547.0,United Kingdom,2011-10-06,3,4,4,3,0
17297.0,17,128.18,United Kingdom,2011-11-22,1,4,2,1,0
17298.0,101,498.42,United Kingdom,2011-08-07,2,2,3,3,2
17299.0,11,656.61,United Kingdom,2011-06-19,4,5,4,3,0
17301.0,21,163.24,United Kingdom,2011-11-18,1,4,2,1,0
17302.0,14,1135.63,United Kingdom,2011-02-07,5,4,4,4,1
17303.0,361,250.04,United Kingdom,2010-12-13,1,1,2,2,2
17306.0,10,8631.31,United Kingdom,2010-12-21,18,5,5,5,3
17309.0,95,82.75,United Kingdom,2011-09-05,1,2,2,1,2
17311.0,78,1384.85,United Kingdom,2011-01-27,2,2,3,4,1
17312.0,138,644.3,United Kingdom,2011-07-03,3,2,4,3,1
17313.0,31,2328.84,United Kingdom,2011-11-08,1,4,2,5,1
17314.0,24,2527.92,United Kingdom,2011-01-31,8,4,5,5,3
17315.0,1,6281.23,United Kingdom,2010-12-17,38,5,5,5,3
17317.0,46,2600.34,United Kingdom,2011-09-11,3,3,4,5,1
17320.0,100,1200.6200000000001,United Kingdom,2010-12-06,3,2,4,4,1
17321.0,8,657.16,United Kingdom,2011-10-03,2,5,3,3,0
17323.0,15,906.52,United Kingdom,2011-02-20,7,4,5,4,1
17324.0,17,986.48,United Kingdom,2010-12-08,4,4,4,4,1
17325.0,280,96.8,United Kingdom,2011-03-04,1,1,2,1,2
17329.0,14,523.11,United Kingdom,2011-01-28,2,4,3,3,0
17330.0,22,363.9,United Kingdom,2011-10-03,2,4,3,2,0
17331.0,123,175.2,United Kingdom,2011-08-08,1,2,2,1,2
17333.0,85,494.25,United Kingdom,2011-09-15,1,2,2,3,2
17334.0,302,307.02,United Kingdom,2011-02-04,2,1,3,2,2
17337.0,151,1981.06,United Kingdom,2011-02-02,4,2,4,5,1
17338.0,17,6493.54,United Kingdom,2010-12-13,8,4,5,5,3
17339.0,94,243.36,United Kingdom,2010-12-09,2,2,3,2,2
17340.0,29,12353.29,United Kingdom,2010-12-08,9,4,5,5,3
17341.0,156,682.29,United Kingdom,2010-12-08,3,2,4,3,1
17343.0,355,193.64,United Kingdom,2010-12-19,1,1,2,1,2
17344.0,46,157.62,United Kingdom,2011-10-24,1,3,2,1,2
17345.0,15,519.6899999999999,United Kingdom,2011-05-27,5,4,4,3,1
17346.0,3,2622.88,United Kingdom,2010-12-01,15,5,5,5,3
17347.0,86,228.96,United Kingdom,2011-09-14,1,2,2,1,2
17348.0,14,1156.6,United Kingdom,2011-02-15,5,4,4,4,1
17349.0,179,98.25,United Kingdom,2011-06-13,1,1,2,1,2
17350.0,8,1281.32,United Kingdom,2011-10-19,4,5,4,4,1
17351.0,36,587.15,United Kingdom,2011-03-11,3,3,4,3,1
17353.0,129,1740.0,United Kingdom,2011-07-08,2,2,3,4,1
17354.0,50,1393.06,United Kingdom,2011-10-20,1,3,2,4,1
17356.0,311,178.22,United Kingdom,2011-02-01,1,1,2,1,2
17357.0,24,384.39,United Kingdom,2011-11-15,2,4,3,2,0
17358.0,303,360.81,United Kingdom,2010-12-19,2,1,3,2,2
17359.0,11,127.86,United Kingdom,2011-11-28,1,5,2,1,0
17360.0,17,568.24,United Kingdom,2011-06-08,3,4,4,3,0
17361.0,49,488.2,United Kingdom,2011-02-21,3,3,4,3,1
17362.0,239,312.23,United Kingdom,2011-02-03,2,1,3,2,2
17364.0,0,4462.68,United Kingdom,2011-01-12,11,5,5,5,3
17365.0,12,4767.36,United Kingdom,2011-01-11,8,5,5,5,3
17367.0,238,167.55,United Kingdom,2011-04-15,1,1,2,1,2
17368.0,23,1878.87,United Kingdom,2011-01-06,8,4,5,4,1
17370.0,72,446.18,United Kingdom,2011-06-23,4,2,4,2,1
17371.0,17,418.4,United Kingdom,2010-12-13,3,4,4,2,0
17372.0,40,1337.18,United Kingdom,2010-12-12,8,3,5,4,1
17373.0,40,646.92,United Kingdom,2011-01-31,4,3,4,3,1
17374.0,218,495.77,United Kingdom,2011-03-03,2,1,3,3,2
17375.0,199,400.1,United Kingdom,2010-12-13,3,1,4,2,2
17376.0,70,203.2,United Kingdom,2011-02-01,2,3,3,1,2
17377.0,23,4058.32,United Kingdom,2010-12-01,20,4,5,5,3
17379.0,11,389.71999999999997,United Kingdom,2011-11-28,1,5,2,2,0
17381.0,8,20275.61,United Kingdom,2010-12-02,29,5,5,5,3
17382.0,65,65.4,United Kingdom,2011-10-05,1,3,2,1,2
17383.0,4,193.39000000000001,United Kingdom,2011-12-05,1,5,2,1,0
17384.0,19,336.4,United Kingdom,2011-05-04,2,4,3,2,0
17385.0,14,256.11,United Kingdom,2011-11-25,1,4,2,2,0
17386.0,7,2686.42,United Kingdom,2011-06-27,6,5,5,5,3
17387.0,19,746.81,United Kingdom,2011-11-06,2,4,3,3,0
17388.0,77,1259.56,United Kingdom,2011-02-25,4,2,4,4,1
17389.0,0,31833.68,United Kingdom,2011-01-12,34,5,5,5,3
17391.0,163,508.8,United Kingdom,2011-06-28,2,2,3,3,2
17392.0,306,417.27,United Kingdom,2010-12-16,2,1,3,2,2
17394.0,219,203.86999999999998,United Kingdom,2011-05-04,1,1,2,1,2
17396.0,39,7330.8,United Kingdom,2010-12-03,6,3,5,5,1
17397.0,22,681.41,United Kingdom,2011-11-17,2,4,3,3,0
17398.0,114,653.38,United Kingdom,2011-03-29,3,2,4,3,1
17400.0,126,2097.84,United Kingdom,2010-12-21,5,2,4,5,1
17402.0,4,2633.85,United Kingdom,2010-12-05,13,5,5,5,3
17403.0,36,263.92,United Kingdom,2011-11-03,1,3,2,2,2
17405.0,1,1031.41,United Kingdom,2011-07-12,3,5,4,4,0
17406.0,333,2184.42,United Kingdom,2010-12-08,3,1,4,5,1
17408.0,163,32.65,United Kingdom,2011-06-29,1,2,2,1,2
17409.0,184,771.85,United Kingdom,2011-04-05,2,1,3,3,2
17410.0,16,1214.72,United Kingdom,2011-05-08,5,4,4,4,1
17411.0,12,778.94,United Kingdom,2011-03-23,3,5,4,3,0
17412.0,2,1258.06,United Kingdom,2010-12-02,7,5,5,4,3
17414.0,43,778.0,United Kingdom,2011-06-08,2,3,3,3,1
17415.0,79,507.84,United Kingdom,2011-09-21,1,2,2,3,2
17416.0,29,6893.42,United Kingdom,2011-03-03,7,4,5,5,3
17418.0,42,463.46000000000004,United Kingdom,2011-01-20,2,3,3,2,0
17419.0,11,4226.57,United Kingdom,2010-12-07,12,5,5,5,3
17420.0,50,598.83,United Kingdom,2010-12-01,3,3,4,3,1
17422.0,16,1979.37,United Kingdom,2011-02-16,6,4,5,5,1
17423.0,46,698.41,United Kingdom,2011-05-06,2,3,3,3,1
17425.0,19,759.17,United Kingdom,2011-10-10,2,4,3,3,0
17426.0,8,5037.26,United Kingdom,2011-03-02,6,5,5,5,3
17427.0,71,100.8,United Kingdom,2011-09-29,1,3,2,1,2
17428.0,0,17256.85,United Kingdom,2010-12-06,27,5,5,5,3
17429.0,128,524.9200000000001,United Kingdom,2011-05-05,3,2,4,3,1
17430.0,32,265.76,United Kingdom,2010-12-09,2,4,3,2,0
17431.0,313,403.3,United Kingdom,2011-01-30,1,1,2,2,2
17432.0,18,365.76,United Kingdom,2011-11-02,2,4,3,2,0
17433.0,88,303.15999999999997,United Kingdom,2011-09-12,1,2,2,2,2
17434.0,2,2373.82,United Kingdom,2011-09-15,7,5,5,5,3
17436.0,1,216.29999999999998,United Kingdom,2011-04-27,2,5,3,1,0
17438.0,253,388.45000000000005,United Kingdom,2011-03-31,1,1,2,2,2
17440.0,156,186.42000000000002,United Kingdom,2011-04-06,3,2,4,1,2
17442.0,36,2248.56,United Kingdom,2011-02-22,6,3,5,5,1
17446.0,176,120.9,United Kingdom,2011-02-02,2,2,3,1,2
17447.0,40,541.53,United Kingdom,2011-09-29,2,3,3,3,0
17449.0,2,2519.21,United Kingdom,2010-12-15,7,5,5,5,3
17450.0,8,194390.79,United Kingdom,2010-12-07,46,5,5,5,3
17451.0,1,1721.4,United Kingdom,2011-08-26,6,5,5,4,3
17453.0,17,486.71999999999997,United Kingdom,2011-10-06,2,4,3,3,0
17454.0,192,517.53,United Kingdom,2010-12-15,4,1,4,3,1
17455.0,203,131.7,United Kingdom,2011-05-20,1,1,2,1,2
17456.0,365,249.86,United Kingdom,2010-12-09,1,1,2,2,2
17457.0,126,1737.7,United Kingdom,2011-01-04,5,2,4,4,1
17458.0,15,316.5,United Kingdom,2011-11-24,1,4,2,2,0
17459.0,43,657.3,United Kingdom,2011-10-10,2,3,3,3,1
17460.0,94,622.4300000000001,United Kingdom,2010-12-01,6,2,5,3,1
17461.0,22,735.82,United Kingdom,2011-11-10,3,4,4,3,1
17462.0,60,675.69,United Kingdom,2011-02-28,2,3,3,3,1
17463.0,16,1875.86,United Kingdom,2011-01-30,5,4,4,4,1
17464.0,158,289.96000000000004,United Kingdom,2011-07-04,1,2,2,2,2
17466.0,10,763.28,United Kingdom,2011-09-22,2,5,3,3,0
17468.0,10,137.0,United Kingdom,2011-11-25,2,5,3,1,0
17469.0,16,1870.97,United Kingdom,2011-05-19,5,4,4,4,1
17470.0,44,1125.07,United Kingdom,2010-12-07,5,3,4,4,1
17472.0,191,697.54,United Kingdom,2011-02-13,3,1,4,3,1
17475.0,79,194.37,United Kingdom,2011-09-21,1,2,2,1,2
17480.0,77,511.82,United Kingdom,2011-09-23,1,2,2,3,2
17481.0,3,1255.59,United Kingdom,2011-09-07,4,5,4,4,3
17483.0,65,414.04,United Kingdom,2011-06-09,3,3,4,2,1
17486.0,261,396.87,United Kingdom,2011-03-23,1,1,2,2,2
17489.0,58,376.64,United Kingdom,2011-05-11,2,3,3,2,2
17490.0,0,2092.32,United Kingdom,2011-06-16,7,5,5,5,3
17491.0,1,3558.87,United Kingdom,2010-12-07,10,5,5,5,3
17492.0,248,374.57,United Kingdom,2011-04-05,1,1,2,2,2
17495.0,7,497.56,United Kingdom,2011-11-01,2,5,3,3,0
17496.0,358,271.05,United Kingdom,2010-12-16,1,1,2,2,2
17498.0,75,272.22,United Kingdom,2011-09-25,1,2,2,2,2
17499.0,289,622.88,United Kingdom,2011-02-23,1,1,2,3,2
17500.0,17,1138.0,United Kingdom,2011-11-10,3,4,4,4,1
17501.0,220,288.6,United Kingdom,2011-05-03,2,1,3,2,2
17502.0,9,689.1,United Kingdom,2011-11-10,4,5,4,3,0
17503.0,2,558.96,United Kingdom,2011-11-01,2,5,3,3,0
17504.0,206,2997.0299999999997,United Kingdom,2011-01-21,9,1,5,5,1
17505.0,161,1145.84,United Kingdom,2011-05-18,2,2,3,4,1
17506.0,75,302.2,United Kingdom,2011-09-25,1,2,2,2,2
17507.0,261,605.58,United Kingdom,2011-02-03,2,1,3,3,2
17509.0,57,6083.64,United Kingdom,2011-10-07,8,3,5,5,1
17510.0,24,308.48,United Kingdom,2011-11-15,1,4,2,2,0
17511.0,2,91062.38,United Kingdom,2010-12-01,32,5,5,5,3
17512.0,28,2924.9900000000002,United Kingdom,2011-02-11,10,4,5,5,3
17513.0,72,513.2,United Kingdom,2011-09-28,1,2,2,3,2
17514.0,128,208.65,United Kingdom,2011-08-03,1,2,2,1,2
17515.0,31,639.02,United Kingdom,2011-01-25,4,4,4,3,1
17516.0,15,764.88,United Kingdom,2011-02-27,5,4,4,3,1
17517.0,308,153.94,United Kingdom,2011-02-04,1,1,2,1,2
17519.0,17,1844.02,United Kingdom,2010-12-06,6,4,5,4,1
17520.0,53,546.81,United Kingdom,2011-10-17,1,3,2,3,2
17521.0,29,723.2099999999999,United Kingdom,2011-05-24,3,4,4,3,1
17522.0,1,1070.71,United Kingdom,2011-05-05,5,5,4,4,3
17523.0,11,652.74,United Kingdom,2011-11-20,4,5,4,3,0
17524.0,361,145.0,United Kingdom,2010-12-13,1,1,2,1,2
17525.0,359,422.70000000000005,United Kingdom,2010-12-15,1,1,2,2,2
17526.0,4,1195.8999999999999,United Kingdom,2010-12-09,4,5,4,4,3
17527.0,53,939.37,United Kingdom,2011-05-05,4,3,4,4,1
17528.0,1,3628.5,United Kingdom,2011-09-29,8,5,5,5,3
17530.0,1,2367.12,United Kingdom,2010-12-09,11,5,5,5,3
17531.0,190,296.7,United Kingdom,2011-06-02,1,1,2,2,2
17534.0,53,223.36,United Kingdom,2011-10-17,1,3,2,1,2
17535.0,280,164.4,United Kingdom,2011-03-04,1,1,2,1,2
17536.0,177,76.5,United Kingdom,2011-06-15,1,2,2,1,2
17537.0,29,887.67,United Kingdom,2011-02-09,2,4,3,3,1
17538.0,25,98.42,United Kingdom,2011-11-14,1,4,2,1,0
17540.0,24,578.9,United Kingdom,2011-01-27,2,4,3,3,0
17542.0,269,170.75,United Kingdom,2011-03-15,1,1,2,1,2
17545.0,43,642.32,United Kingdom,2011-10-27,3,3,4,3,1
17548.0,233,103.3,United Kingdom,2011-04-20,1,1,2,1,2
17549.0,23,148.86,United Kingdom,2011-10-19,2,4,3,1,0
17550.0,197,267.16,United Kingdom,2011-04-10,3,1,4,2,2
17551.0,359,290.34,United Kingdom,2010-12-15,1,1,2,2,2
17552.0,60,930.41,United Kingdom,2010-12-02,4,3,4,4,1
17553.0,129,1487.6,United Kingdom,2011-08-02,1,2,2,4,2
17554.0,1,1952.45,United Kingdom,2011-07-14,5,5,4,5,3
17555.0,19,480.31,United Kingdom,2011-01-09,2,4,3,3,0
17556.0,205,157.9,United Kingdom,2011-05-18,1,1,2,1,2
17557.0,14,541.46,United Kingdom,2011-09-19,3,4,4,3,0
